loan_id,loan_amount,tenure_months,interest_rate,borrower_age,monthly_income,actual_default,model_flag,risk_score,actual_default_clean,model_flag_clean
LN-102168,172327.6461,6,17.05,26,36468.07725,FALSE,N,0.505,0,0
LN-100598,129716.9958,6,14.15,46,32349.58361,0,FALSE,0.302,0,0
LN-100894,130030.399,6,15.02,51,48008.0089,0,No,0.318,0,0
LN-100570,116043.0712,48,14.42,50,20430.43423,No,0,0.569,0,0
LN-100074,76520.0,24,9.45,30,27178.1256,No,0,0.358,0,0
LN-100061,103125.2034,12,12.63,61,24918.4371,0,FALSE,0.425,0,0
LN-101247,110118.7212,12,12.73,29,20043.35701,N,FALSE,0.359,0,0
LN-102384,98047.48508,18,14.72,58,35063.08467,FALSE,No,0.284,0,0
LN-101259,33098.40378,36,19.42,35,77471.08885,0,No,0.532,0,0
LN-100809,31302.13789,48,10.91,22,27918.28883,0,N,0.316,0,0
LN-100244,57334.94182,36,12.51,47,44975.66667,FALSE,No,0.414,0,0
LN-101049,83122.10448,24,16.85,48,52492.24801,No,No,0.56,0,0
LN-101527,197002.1384,18,16.19,48,39323.1185,0,No,0.388,0,0
LN-101246,94392.09525,18,19.75,45,74886.60061,FALSE,0,0.436,0,0
LN-100105,33573.51067,12,14.41,61,20057.90079,No,FALSE,0.408,0,0
LN-100673,104167.9657,12,13.69,21,40794.40237,FALSE,No,0.348,0,0
LN-100642,101654.0,24,20.17,not disclosed,56640.302,0,FALSE,0.337,0,0
LN-101999,51120.3912,36,9.89,46,13249.01052,0,N,0.311,0,0
LN-100665,181592.0564,6,14.59,45,57821.62752,N,No,0.281,0,0
LN-100509,31964.47602,24,16.97,37,17304.69337,FALSE,No,0.414,0,0
LN-100131,55206.26012,36,14.43,31,19220.06747,Yes,Yes,0.801,1,1
LN-100444,78196.0,18,15.93,38,62965.06474,FALSE,0,0.313,0,0
LN-102098,75955.80729,24,12.9,57,30951.39702,FALSE,No,0.257,0,0
LN-100866,29759.1811,36,14.58,56,38191.66179,Y,1,0.721,1,1
LN-102395,88736.12465,24,9.78,24,19298.24235,Y,FALSE,0.573,1,0
LN-102383,41804.0,18,15.78,23,52528.38255,No,N,0.174,0,0
LN-101060,99879.44678,36,12.81,26,31311.92142,0,FALSE,0.244,0,0
LN-100208,66232.25618,36,9.62,46,32544.4052,No,FALSE,0.073,0,0
LN-100057,60139.06232,36,14.39,25,18591.73441,FALSE,TRUE,0.686,0,1
LN-102398,103650.8211,24,13.78,41,90593.75633,N,N,0.495,0,0
LN-100102,40810.08071,36,13.2,33,48262.25219,FALSE,N,0.392,0,0
LN-101481,113600.1964,24,10.27,63,29086.22808,No,FALSE,0.323,0,0
LN-102265,30850.56554,18,19.45,32,55567.87818,FALSE,FALSE,0.51,0,0
LN-102196,140629.0,48,15.61,63,43951.29081,FALSE,N,0.488,0,0
LN-100086,50923.78524,24,14.93,39,25962.0574,FALSE,FALSE,0.32,0,0
LN-102293,66736.47021,12,13.32,49,19243.50998,FALSE,FALSE,0.225,0,0
LN-100771,162203.6288,24,14.19,38,44203.67966,N,0,0.247,0,0
LN-101358,56502.37535,24,13.18,32,78789.91814,FALSE,0,0.424,0,0
LN-102278,59680.91547,6,17.67,,28565.56252,0,FALSE,0.438,0,0
LN-101691,56306.39699,18,11.43,60,48620.81748,FALSE,No,0.139,0,0
LN-100708,76173.0318,24,17.51,21,45907.87776,No,FALSE,0.571,0,0
LN-101109,68300.0,24,17.06,50,29190.45251,N,FALSE,0.399,0,0
LN-102102,128636.0,12,15.02,37,29383.37545,1,TRUE,0.825,1,1
LN-101852,66535.80901,24,19.3,22,55905.55889,FALSE,No,0.3,0,0
LN-100429,130448.6207,24,12.81,30,34088.44496,No,0,0.23,0,0
LN-100538,142213.9097,24,19.68,58,35305.55877,No,FALSE,0.358,0,0
LN-101996,100121.6897,12,18.26,not disclosed,36380.55227,0,0,0.466,0,0
LN-101634,158333.5526,12,21.97,41,22026.06842,FALSE,N,0.408,0,0
LN-102099,104561.0,12,13.45,39,66421.29791,N,N,0.514,0,0
LN-101811,128873.3068,24,10.25,51,24040.23222,N,N,0.245,0,0
LN-100418,56875.59089,12,12.12,38,,N,FALSE,0.396,0,0
LN-101461,86670.20728,6,14.14,50,31644.81723,FALSE,FALSE,0.316,0,0
LN-100497,76019.17491,6,19.03,49,35832.27588,TRUE,Yes,0.844,1,1
LN-101073,119178.1156,48,14.27,35,9969.417186,0,0,0.202,0,0
LN-102199,160424.2577,18,12.38,44,18553.53166,No,N,0.434,0,0
LN-102021,55499.70119,12,12.59,21,87246.68351,0,0,0.278,0,0
LN-101776,33532.0,24,16.06,,26825.95896,FALSE,N,0.467,0,0
LN-100851,62003.66102,18,13.01,30,17619.02766,FALSE,0,0.492,0,0
LN-101004,69547.3923,24,11.13,25,15723.82065,No,N,0.487,0,0
LN-101700,35757.8899,24,17.92,37,36141.74957,No,No,0.517,0,0
LN-100436,151199.5877,36,17.71,38,14014.17444,No,0,0.163,0,0
LN-101316,51281.71406,18,13.55,21,36321.26275,N,N,0.293,0,0
LN-101279,67877.67319,24,8.0,45,44266.96083,FALSE,FALSE,0.346,0,0
LN-101480,197708.6948,18,13.22,36,38980.50801,Yes,TRUE,0.652,1,1
LN-101003,59278.0,6,15.01,36,67155.44952,0,FALSE,0.267,0,0
LN-101278,129795.2058,36,14.92,38,18930.06493,FALSE,FALSE,0.301,0,0
LN-101032,110033.956,18,8.0,36,27045.89664,FALSE,N,0.315,0,0
LN-101800,287236.5778,36,15.37,25,40628.10484,No,N,0.391,0,0
LN-102285,87931.0,6,13.98,42,25020.77751,Yes,TRUE,0.763,1,1
LN-102252,49150.0,48,12.06,47,16668.7062,No,N,0.339,0,0
LN-100304,87765.10102,18,10.69,35,27390.00725,Y,Y,0.676,1,1
LN-102073,102150.323,18,17.04,58,35106.53223,N,FALSE,0.482,0,0
LN-101098,156176.7787,18,15.3,50,18190.74247,FALSE,N,0.342,0,0
LN-101441,119203.4085,6,15.65,26,30178.68398,N,0,0.569,0,0
LN-100335,60942.07063,36,11.86,61,28990.74246,FALSE,FALSE,0.401,0,0
LN-100995,154443.9793,18,16.16,32,19717.58523,1,TRUE,0.723,1,1
LN-100569,86817.0,24,10.42,29,28320.86939,No,N,0.31,0,0
LN-100088,87047.0,12,17.27,53,29455.31435,N,FALSE,0.431,0,0
LN-100874,176220.0,36,11.16,38,17021.33901,FALSE,0,0.25,0,0
LN-101910,138330.4631,48,15.59,62,12956.61238,FALSE,FALSE,0.448,0,0
LN-101241,89586.39196,12,15.11,29,31299.59338,No,0,0.307,0,0
LN-102320,119908.0,18,16.09,22,34448.81338,No,N,0.475,0,0
LN-100712,97328.0,12,10.28,38,39037.31271,No,0,0.157,0,0
LN-101068,91227.0,24,13.07,24,37408.99662,N,N,0.404,0,0
LN-101197,128796.0,12,15.43,34,30475.83426,0,FALSE,0.487,0,0
LN-102290,115215.0,6,16.13,47,21773.47779,No,0,0.463,0,0
LN-102289,145821.0,6,16.39,60,30530.34379,N,0,0.252,0,0
LN-100319,44115.67231,24,16.06,55,67117.78182,FALSE,No,0.36,0,0
LN-100519,96045.61134,6,14.22,58,24662.09643,FALSE,No,0.458,0,0
LN-100878,82067.83521,12,19.51,57,36952.4634,TRUE,Y,0.781,1,1
LN-100629,96208.28498,6,16.38,61,30101.30661,0,0,0.305,0,0
LN-100825,82172.31678,24,17.18,53,29240.87429,N,FALSE,0.401,0,0
LN-101198,117539.0,18,16.41,58,35929.67014,0,FALSE,0.378,0,0
LN-101030,57598.72115,18,13.04,28,22054.17202,0,N,0.381,0,0
LN-102031,62931.21288,18,15.05,64,46444.10513,0,No,0.481,0,0
LN-100138,98346.915,18,15.1,38,38014.33848,FALSE,FALSE,0.441,0,0
LN-100163,195771.0554,12,15.17,41,22023.46862,FALSE,FALSE,0.343,0,0
LN-101463,52459.65538,12,14.92,35,54774.20748,0,No,0.397,0,0
LN-100001,78327.69358,24,15.22,41,44979.86196,No,FALSE,0.427,0,0
LN-102012,110843.0,12,15.55,50,45449.8963,FALSE,N,0.282,0,0
LN-100960,85057.43116,18,13.2,53,21797.24969,0,0,0.316,0,0
LN-102345,67420.62883,24,19.4,30,20721.99889,FALSE,FALSE,0.413,0,0
LN-101723,72352.0,48,9.96,59,21348.19308,N,FALSE,0.241,0,0
LN-101504,119221.3248,12,18.46,44,23622.79862,N,0,0.135,0,0
LN-101633,85419.58593,18,13.73,34,34314.97596,FALSE,0,0.237,0,0
LN-102351,95815.63442,6,11.7,,53269.17187,FALSE,N,0.303,0,0
LN-101801,69625.39122,36,13.86,55,27507.40886,0,FALSE,0.339,0,0
LN-101059,107970.2084,6,14.32,54,47159.8267,FALSE,N,0.324,0,0
LN-100633,105874.0,24,14.42,,36426.18319,No,0,0.146,0,0
LN-101242,130193.0575,36,12.51,not disclosed,32433.528,FALSE,No,0.195,0,0
LN-101643,46514.97792,36,10.77,55,14995.67051,No,FALSE,0.266,0,0
LN-100655,40554.0,6,13.2,62,17881.66612,No,FALSE,0.326,0,0
LN-100016,61551.0,6,14.64,38,26776.05842,FALSE,No,0.279,0,0
LN-102146,118442.02,18,12.83,22,31223.56938,No,No,0.417,0,0
LN-102195,136273.1325,24,16.15,28,22728.75632,FALSE,0,0.411,0,0
LN-100137,103812.0,6,12.26,50,18880.60834,FALSE,0,0.394,0,0
LN-101699,44697.29738,24,16.7,53,48099.3058,FALSE,No,0.331,0,0
LN-100697,27938.0,24,17.54,39,11914.72428,No,N,0.427,0,0
LN-101097,66998.0,18,16.0,24,16116.42426,No,No,0.263,0,0
LN-101579,106818.8746,18,10.45,49,33796.66704,N,N,0.211,0,0
LN-102136,70670.95489,12,16.34,34,23510.16044,0,FALSE,0.305,0,0
LN-100448,116852.3371,12,13.13,47,22005.69205,No,FALSE,0.361,0,0
LN-101392,149293.0,6,15.03,21,51499.41717,No,0,0.301,0,0
LN-100035,84670.26984,24,15.15,33,59780.63263,0,FALSE,0.259,0,0
LN-101266,75743.51561,24,14.75,31,15897.89916,N,FALSE,0.211,0,0
LN-100327,75686.29415,6,18.39,36,18741.34804,0,0,0.347,0,0
LN-100317,44385.0985,36,15.87,42,23409.84096,Y,N,0.598,1,0
LN-100135,176022.9238,36,18.41,49,58417.68708,0,FALSE,0.239,0,0
LN-101169,159963.4829,24,9.94,27,29557.8695,No,N,0.216,0,0
LN-100526,47164.29084,24,14.85,60,55328.95352,FALSE,No,0.252,0,0
LN-100087,70576.62397,24,14.0,51,29381.134,0,0,0.466,0,0
LN-101503,67412.0,12,15.94,24,68725.52174,0,No,0.599,0,0
LN-101362,94621.19672,18,15.06,58,25143.45299,FALSE,FALSE,0.407,0,0
LN-101905,155747.0373,48,15.87,30,32080.05067,N,FALSE,0.32,0,0
LN-101916,50000.83918,36,16.72,22,40908.82384,N,0,0.311,0,0
LN-100303,103913.5579,12,17.72,43,30115.87363,N,FALSE,0.483,0,0
LN-102152,116973.1588,24,16.23,51,38534.3314,FALSE,FALSE,0.366,0,0
LN-101673,84657.91084,12,12.16,43,45735.33866,FALSE,FALSE,0.313,0,0
LN-102304,37351.23297,24,11.2,44,33204.79799,N,FALSE,0.184,0,0
LN-102171,88747.76091,24,14.65,60,18733.24771,N,FALSE,0.292,0,0
LN-100365,91426.10613,48,14.57,31,35091.1978,N,No,0.416,0,0
LN-100589,52486.0,18,11.93,25,24509.78508,FALSE,0,0.365,0,0
LN-100162,56483.06919,24,15.42,44,21487.79653,0,FALSE,0.339,0,0
LN-100198,62215.99739,6,21.69,35,60078.48689,0,N,0.443,0,0
LN-101703,92783.00863,12,18.52,57,-1,No,FALSE,0.375,0,0
LN-102321,46915.67012,12,13.62,27,38576.23677,FALSE,FALSE,0.394,0,0
LN-100192,71635.53133,24,16.17,25,34318.67757,FALSE,0,0.434,0,0
LN-100404,104396.4741,18,17.34,52,42450.12942,FALSE,N,0.472,0,0
LN-102112,95067.0,36,15.92,27,21679.84295,FALSE,N,0.39,0,0
LN-100250,155240.2016,12,15.09,36,39125.22198,0,FALSE,0.39,0,0
LN-100483,116830.0678,12,20.07,38,18359.89678,Y,Y,0.741,1,1
LN-101339,123914.7539,24,13.38,53,25540.76495,N,No,0.347,0,0
LN-101280,77489.0053,6,15.17,51,16468.36772,N,FALSE,0.549,0,0
LN-102222,101949.4347,18,10.88,62,47164.81091,FALSE,No,0.311,0,0
LN-100791,40203.68196,18,14.13,28,82747.20037,FALSE,FALSE,0.266,0,0
LN-100799,34962.42192,18,12.63,63,37438.63453,FALSE,FALSE,0.388,0,0
LN-100384,91548.12491,24,16.3,22,28426.90103,N,FALSE,0.422,0,0
LN-100750,81028.51633,6,14.2,61,21610.17012,FALSE,0,0.321,0,0
LN-101201,51740.0,12,15.34,51,18987.9853,FALSE,FALSE,0.565,0,0
LN-100422,39215.69547,18,12.08,49,59417.27209,No,0,0.439,0,0
LN-100314,160226.0,6,13.85,30,26896.63682,FALSE,No,0.187,0,0
LN-101021,71551.86777,12,14.46,24,75574.59556,FALSE,0,0.328,0,0
LN-101381,66071.57452,6,13.34,21,20717.2498,N,No,0.429,0,0
LN-101322,119262.9245,24,16.42,39,not disclosed,TRUE,TRUE,0.722,1,1
LN-101479,103293.405,48,15.2,44,69336.36284,No,0,0.412,0,0
LN-100543,94881.1599,24,13.35,41,18298.0986,N,No,0.462,0,0
LN-100913,144893.1454,12,14.45,51,48240.5111,0,FALSE,0.446,0,0
LN-101715,119154.486,24,10.73,53,30459.81995,N,FALSE,0.453,0,0
LN-100902,85512.04533,12,12.75,39,60430.25463,0,FALSE,0.447,0,0
LN-101931,47332.448,36,12.51,53,25649.1486,FALSE,FALSE,0.24,0,0
LN-100685,56699.0,24,22.08,23,25106.56186,FALSE,FALSE,0.412,0,0
LN-101551,117696.0656,18,15.91,61,17516.73715,FALSE,N,0.384,0,0
LN-100433,145144.4673,12,9.53,45,27864.10353,Yes,TRUE,0.686,1,1
LN-100159,47305.96429,24,18.75,29,38482.97294,N,0,0.357,0,0
LN-100999,33831.0,48,14.24,23,61446.12863,FALSE,FALSE,0.425,0,0
LN-102186,130796.9741,12,15.92,42,26374.86737,No,N,0.01,0,0
LN-101384,65970.19956,12,13.78,51,23560.63829,0,FALSE,0.217,0,0
LN-102240,117965.0,24,8.81,24,31667.73333,TRUE,FALSE,0.412,1,0
LN-100202,123708.0,18,16.0,36,23893.89648,FALSE,No,0.352,0,0
LN-101023,92275.76443,6,15.05,27,43060.61673,0,N,0.402,0,0
LN-100842,39999.65426,12,14.59,38,76080.9025,0,No,0.254,0,0
LN-101784,95892.00697,18,18.28,-1,19934.65177,N,FALSE,0.375,0,0
LN-101644,67466.03308,18,11.21,35,11609.09349,N,0,0.312,0,0
LN-100112,65908.3065,12,17.32,59,52574.82227,Yes,TRUE,0.773,1,1
LN-102260,76500.92139,12,14.85,47,52345.58041,0,N,0.357,0,0
LN-101977,88991.99648,12,14.84,64,73118.6884,TRUE,Y,0.82,1,1
LN-101331,109423.5879,12,16.54,26,17543.1383,FALSE,FALSE,0.378,0,0
LN-101714,29915.0,12,17.68,48,37273.22945,FALSE,No,0.501,0,0
LN-101446,40659.94807,12,13.95,31,17190.60934,No,0,0.385,0,0
LN-100980,82589.38897,24,18.25,57,78675.31351,N,N,0.494,0,0
LN-100922,103016.0,24,16.99,23,21080.61322,FALSE,FALSE,0.337,0,0
LN-102053,104045.5557,36,10.8,38,18078.4825,FALSE,FALSE,0.319,0,0
LN-101963,105017.2887,6,19.41,44,42140.40068,N,FALSE,0.426,0,0
LN-101724,158128.0,48,13.39,25,29303.78691,FALSE,0,0.341,0,0
LN-101319,59697.34715,24,12.5,57,27468.2236,0,FALSE,0.335,0,0
LN-101483,139120.5011,24,13.5,43,26333.53618,No,FALSE,0.453,0,0
LN-102271,130074.7947,18,16.27,32,42343.982,FALSE,N,0.471,0,0
LN-100815,173164.0288,6,12.97,64,32835.14571,FALSE,0,0.332,0,0
LN-102081,117008.7194,12,12.2,22,29657.82308,0,N,0.159,0,0
LN-101791,107303.0159,36,11.15,33,68737.52636,N,No,0.253,0,0
LN-101473,35941.20669,12,13.51,24,58245.66416,N,FALSE,0.358,0,0
LN-100679,44633.80208,12,11.97,33,35194.59423,FALSE,FALSE,0.225,0,0
LN-101093,114968.6894,18,17.4,62,47280.75294,FALSE,0,0.3,0,0
LN-100080,45553.84555,48,13.43,56,31224.7567,FALSE,0,0.358,0,0
LN-100612,45465.8449,18,12.74,39,32165.83765,0,N,0.321,0,0
LN-102071,154701.0625,48,11.21,41,86669.75728,FALSE,0,0.363,0,0
LN-100752,180390.2081,6,18.51,52,45256.58632,TRUE,FALSE,0.515,1,0
LN-101239,103998.8067,24,14.15,59,27506.62621,Y,FALSE,0.398,1,0
LN-101825,109943.9078,12,14.5,49,77961.47554,N,FALSE,0.311,0,0
LN-101054,91343.72073,12,9.76,22,37143.89252,No,FALSE,0.391,0,0
LN-100242,56004.0,18,11.84,56,26632.56966,FALSE,N,0.305,0,0
LN-101853,129523.7158,24,13.06,54,29109.96493,0,0,0.421,0,0
LN-100641,128175.0874,18,10.73,57,40257.93568,No,No,0.378,0,0
LN-100696,115041.0324,12,15.09,48,69911.39944,No,FALSE,0.247,0,0
LN-100209,41142.13009,12,11.73,52,13840.22952,FALSE,N,0.387,0,0
LN-100502,104375.7339,12,13.88,31,20020.50197,0,FALSE,0.471,0,0
LN-100770,50983.46839,48,20.3,47,23476.20316,FALSE,No,0.562,0,0
LN-100753,161454.1888,18,12.47,32,43768.94647,No,N,0.384,0,0
LN-100435,88924.0,48,12.93,52,50149.64145,0,N,0.385,0,0
LN-101946,183499.8744,6,12.84,29,46393.40072,FALSE,FALSE,0.332,0,0
LN-101063,94357.34722,12,16.19,28,27466.66159,FALSE,FALSE,0.371,0,0
LN-101445,63464.92367,12,11.54,38,25495.33856,No,FALSE,0.443,0,0
LN-100974,108851.968,18,17.63,54,47380.93437,No,FALSE,0.398,0,0
LN-100551,232497.3621,12,15.27,56,9920.100855,0,FALSE,0.337,0,0
LN-101568,83191.0,18,17.32,24,18890.59851,N,0,0.287,0,0
LN-101928,62187.08055,24,11.62,23,32680.85595,0,0,0.535,0,0
LN-102144,125922.3639,18,18.13,26,88725.9563,No,No,0.365,0,0
LN-101515,51595.57344,48,18.1,50,20635.36561,N,FALSE,0.423,0,0
LN-101013,100289.4731,12,13.81,24,27619.53567,0,FALSE,0.494,0,0
LN-101007,85641.22018,6,15.12,24,46722.52522,N,FALSE,0.557,0,0
LN-101274,107179.1212,24,14.57,30,19152.96097,No,No,0.232,0,0
LN-101386,89904.28521,6,8.0,53,59504.47041,No,N,0.326,0,0
LN-101295,75601.14941,24,9.71,34,36329.99818,FALSE,FALSE,0.291,0,0
LN-100466,144101.5696,12,13.16,56,20321.86305,0,No,0.406,0,0
LN-101499,40840.22923,36,19.72,26,28647.73464,N,No,0.516,0,0
LN-102042,60403.0,12,15.43,32,14712.41066,No,FALSE,0.331,0,0
LN-101973,90604.48831,24,13.56,57,22266.85776,FALSE,FALSE,0.193,0,0
LN-100277,98040.29435,36,14.27,52,43555.0211,FALSE,No,0.419,0,0
LN-101069,102605.6199,48,14.11,50,42234.45994,No,No,0.407,0,0
LN-101548,188217.3105,48,16.92,27,,No,FALSE,0.471,0,0
LN-101017,151538.7552,48,17.65,40,22694.13001,FALSE,0,0.505,0,0
LN-101830,157108.8547,24,18.6,41,51449.36752,FALSE,FALSE,0.422,0,0
LN-101934,70656.53539,36,14.89,54,23477.1351,FALSE,FALSE,0.222,0,0
LN-100722,57432.85063,36,17.13,23,21409.3711,0,FALSE,0.543,0,0
LN-100940,117172.0029,18,19.62,57,75250.10508,N,FALSE,0.343,0,0
LN-100786,193707.8217,24,12.93,61,18717.25095,No,No,0.176,0,0
LN-100659,139422.0478,24,10.97,31,-1,No,N,0.283,0,0
LN-101466,80546.86882,12,10.91,54,27851.80258,FALSE,0,0.292,0,0
LN-101323,181923.1666,6,17.26,37,27778.604,0,FALSE,0.462,0,0
LN-101813,73012.72236,24,9.44,24,27664.80223,0,0,0.162,0,0
LN-101399,64221.0,48,19.78,43,48626.778,N,FALSE,0.414,0,0
LN-101890,103234.8701,6,12.08,22,31107.31915,No,N,0.409,0,0
LN-101449,165604.8213,12,16.84,63,35971.47352,FALSE,0,0.328,0,0
LN-101806,44940.87761,48,15.47,23,19587.71183,0,FALSE,0.328,0,0
LN-100906,134111.498,24,14.99,34,57186.40498,No,N,0.345,0,0
LN-101496,83727.62298,24,11.56,36,49190.90679,No,0,0.404,0,0
LN-101754,77168.87033,12,16.27,46,31945.05063,FALSE,No,0.269,0,0
LN-100563,152594.9616,6,16.6,52,26267.81156,FALSE,FALSE,0.371,0,0
LN-101249,127294.0261,18,12.17,31,18986.13554,FALSE,FALSE,0.598,0,0
LN-100388,155793.0,36,11.85,52,36075.99869,N,FALSE,0.436,0,0
LN-100022,92999.87146,48,12.07,44,44070.15974,No,FALSE,0.237,0,0
LN-101695,58377.93276,18,15.58,33,39784.90112,0,N,0.512,0,0
LN-100124,65079.72022,24,15.82,41,28997.13657,No,FALSE,0.313,0,0
LN-101447,165312.7212,24,23.74,57,12803.93365,FALSE,FALSE,0.452,0,0
LN-101727,88504.49104,18,10.04,43,45620.9819,FALSE,FALSE,0.525,0,0
LN-100773,72194.90937,48,11.96,55,43540.73769,N,N,0.329,0,0
LN-100880,65493.45085,36,18.89,61,18487.62144,FALSE,FALSE,0.432,0,0
LN-102173,79833.82359,24,8.0,36,24404.95072,FALSE,N,0.143,0,0
LN-102000,137186.0702,48,14.33,-1,61659.80028,FALSE,FALSE,0.242,0,0
LN-101144,120941.0,18,10.53,62,42121.0896,FALSE,No,0.249,0,0
LN-101526,68437.93146,24,13.08,45,26075.21645,FALSE,FALSE,0.339,0,0
LN-101166,97901.70474,24,16.94,43,27183.80113,N,FALSE,0.461,0,0
LN-100050,212269.4561,12,18.66,42,28229.07494,FALSE,0,0.44,0,0
LN-101702,96265.99933,24,15.4,59,39611.18419,N,FALSE,0.349,0,0
LN-101929,56732.42445,12,10.14,29,46573.09639,0,0,0.327,0,0
LN-101647,83892.84792,12,12.72,57,26801.66798,FALSE,0,0.378,0,0
LN-102388,184240.6966,6,15.74,29,39536.13281,FALSE,N,0.318,0,0
LN-101105,53707.71206,24,12.16,36,41246.68617,N,0,0.385,0,0
LN-100703,40556.23068,12,15.2,52,67328.8911,FALSE,FALSE,0.283,0,0
LN-100482,36065.36377,18,9.32,61,23828.60368,N,FALSE,0.345,0,0
LN-101345,56301.08639,12,16.68,59,24292.87182,N,N,0.209,0,0
LN-101145,149444.4813,12,10.5,33,not disclosed,No,N,0.372,0,0
LN-101966,65215.87911,18,13.39,59,30393.99119,0,No,0.345,0,0
LN-100203,36998.0,12,14.35,48,28266.82008,0,FALSE,0.424,0,0
LN-100066,158562.5195,6,12.2,29,35908.8222,FALSE,No,0.188,0,0
LN-100846,46301.6907,12,18.64,42,24028.83409,N,FALSE,0.226,0,0
LN-100733,97196.84359,6,11.92,40,40971.55764,N,FALSE,0.282,0,0
LN-102246,50367.09504,12,11.68,28,32470.93729,No,FALSE,0.461,0,0
LN-100801,40763.80902,18,12.02,25,24677.98572,1,N,0.391,1,0
LN-102095,145015.0,12,10.52,33,33864.45535,N,No,0.344,0,0
LN-102086,37827.57421,6,16.4,22,39274.65971,Y,No,0.544,1,0
LN-100907,140249.0,18,18.18,23,60246.95229,N,0,0.404,0,0
LN-100031,81073.29722,36,9.46,61,33358.81189,FALSE,N,0.272,0,0
LN-100417,71303.92544,18,12.57,,26235.35362,1,FALSE,0.559,1,0
LN-100881,91211.05775,18,10.45,57,30967.11496,FALSE,FALSE,0.216,0,0
LN-100632,50524.0,24,15.19,25,23817.62775,N,FALSE,0.346,0,0
LN-102250,123388.133,18,22.4,32,55436.9379,FALSE,FALSE,0.519,0,0
LN-101998,76549.37979,12,16.02,25,41395.9991,FALSE,N,0.453,0,0
LN-100064,122394.7985,12,17.24,59,26154.52534,No,No,0.477,0,0
LN-101163,131390.3843,36,20.44,25,,FALSE,FALSE,0.306,0,0
LN-101429,101416.7908,12,8.16,31,37667.1424,Y,FALSE,0.58,1,0
LN-100776,84281.91487,36,16.34,61,49010.21695,0,No,0.436,0,0
LN-100077,61570.29915,24,14.59,51,29161.9407,FALSE,FALSE,0.237,0,0
LN-100491,58637.10682,12,16.36,51,51699.84521,No,1,0.64,0,1
LN-101949,82977.1004,18,13.04,55,48995.39535,No,FALSE,0.457,0,0
LN-100258,85872.75226,18,15.44,44,47661.25356,FALSE,FALSE,0.516,0,0
LN-100532,74928.69755,24,16.42,25,not disclosed,FALSE,FALSE,0.369,0,0
LN-100065,43818.63452,18,12.7,44,48925.64513,No,FALSE,0.137,0,0
LN-102223,77733.52851,12,18.75,22,25246.73947,No,0,0.371,0,0
LN-101435,145702.0,18,14.21,28,34096.25636,N,FALSE,0.19,0,0
LN-101284,162063.0,18,15.85,61,18987.41224,0,FALSE,0.287,0,0
LN-100296,77110.85936,36,12.8,-1,40115.29961,No,No,0.177,0,0
LN-100591,97052.37969,18,18.76,50,13748.57603,FALSE,N,0.41,0,0
LN-101443,85982.0,36,16.45,22,54400.64065,N,N,0.364,0,0
LN-100767,272627.7172,24,13.42,57,53241.39569,FALSE,0,0.47,0,0
LN-102284,35049.72595,18,16.0,56,24137.9093,FALSE,FALSE,0.258,0,0
LN-101285,168914.174,24,12.4,62,39444.96439,N,FALSE,0.405,0,0
LN-100724,61388.51209,12,9.36,35,14896.32676,No,FALSE,0.305,0,0
LN-101976,209465.6363,18,15.23,51,25778.12508,FALSE,No,0.383,0,0
LN-101305,66302.59313,12,16.27,44,25800.88321,FALSE,FALSE,0.26,0,0
LN-100626,137016.0,6,16.1,41,91531.90718,N,FALSE,0.384,0,0
LN-101376,71429.10564,24,8.0,60,45771.84663,TRUE,FALSE,0.572,1,0
LN-100745,125583.0,12,17.49,25,not disclosed,N,FALSE,0.421,0,0
LN-101212,103756.6801,18,8.0,48,53937.73571,FALSE,FALSE,0.128,0,0
LN-102134,76078.0,12,16.09,42,47409.88601,FALSE,FALSE,0.2,0,0
LN-100251,74001.12752,24,15.95,52,25872.00407,FALSE,FALSE,0.284,0,0
LN-102067,59884.82084,48,17.59,37,,N,0,0.38,0,0
LN-101637,39842.0,18,16.04,51,51468.04388,N,N,0.536,0,0
LN-100476,73200.51133,24,8.0,22,21627.42441,FALSE,N,0.225,0,0
LN-102317,172374.9079,6,12.77,,19811.22781,FALSE,No,0.197,0,0
LN-101538,66970.63202,18,16.71,27,26593.12829,0,0,0.46,0,0
LN-101820,50001.87038,6,14.75,,not disclosed,FALSE,0,0.426,0,0
LN-102330,132036.4006,18,12.2,47,16544.32418,0,No,0.2,0,0
LN-100982,62303.25987,12,19.18,32,21473.25972,1,TRUE,0.732,1,1
LN-100979,113595.822,24,17.72,52,50822.1634,No,No,0.468,0,0
LN-100706,150099.4516,12,15.97,61,,FALSE,N,0.358,0,0
LN-100487,31374.0,6,12.31,55,32602.06857,FALSE,FALSE,0.392,0,0
LN-101687,74403.62563,12,16.88,51,41543.71922,N,No,0.495,0,0
LN-100273,51209.32941,48,16.16,39,32556.90515,FALSE,N,0.394,0,0
LN-101709,103099.2675,36,14.76,57,22339.25734,N,FALSE,0.356,0,0
LN-102143,89356.0,36,13.31,53,40401.43651,FALSE,FALSE,0.444,0,0
LN-102176,41982.63619,48,12.09,64,48972.283,No,N,0.274,0,0
LN-100963,59475.46,6,13.99,56,42174.07717,N,N,0.169,0,0
LN-100877,142140.0,6,10.53,58,53593.04819,N,N,0.358,0,0
LN-101938,114249.3262,24,11.53,28,39486.78325,Yes,1,0.741,1,1
LN-102275,65758.0451,24,17.06,42,30985.53216,No,N,0.308,0,0
