store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-22,68.0,8524.78,122.69,20.81316995,389,False
ST-16,REDWOOD STATION,WEST,2026-05-06,61.0,5151.8,125.94,19.52704693,507,True
ST-16,REDWOOD STATION,WEST,2026-05-09,67.0,3057.65,43.86,2.426477373,603,True
ST-13,HIGHLAND COURT,WEST,2026-04-08,50.0,8932.82,182.26,25.10218731,616,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-25,67.0,4668.24,74.72,7.011415181,637,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-01-05,63.0,6369.6,109.04,29.98474476,730,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-02,52.0,4114.17,75.54,20.03403185,502,True
ST-14,GOLDEN VALLEY,WEST,2026-04-09,39.0,5788.0,163.04,13.83455351,335,False
ST-17,SUMMIT CORNER,WEST,2026-05-24,37.0,4656.32,116.07,19.79618329,645,False
ST-04,SILVERLINE MALL,NORTH,2026-03-09,57.0,2849.86,54.38,25.54364785,717,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-06-04,46.0,3489.3,79.82,36.13311488,439,False
ST-08,PALM TERRACE,SOUTH,2026-02-04,58.0,2009.01,37.38,24.36743815,380,False
ST-17,SUMMIT CORNER,WEST,2026-03-28,65.0,12487.94,178.35,37.93762248,640,False
ST-16,REDWOOD STATION,WEST,2026-03-29,37.0,2532.0,67.46,18.42472096,442,True
ST-11,WILLOW CREEK,SOUTH,2026-05-17,52.0,7242.82,139.69,32.94491553,614,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-19,69.0,6699.05,88.39,0.0,477,True
ST-03,MAPLE JUNCTION,NORTH,2026-12-03,44.0,8085.69,184.03,37.48060004,635,True
ST-11,WILLOW CREEK,SOUTH,2026-03-20,98.0,4502.07,42.36,1.080479827,739,False
ST-06,CEDAR CROSSING,NORTH,2026-03-07,70.0,2779.56,42.91,1.12210225,233,False
ST-08,PALM TERRACE,SOUTH,2026-04-15,30.0,3248.45,100.97,20.33613826,726,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-10,60.0,8449.95,140.18,11.02116144,627,False
ST-17,SUMMIT CORNER,WEST,2026-03-29,54.0,6420.37,112.81,15.1549759,594,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-09,59.0,5119.17,88.99,6.103024582,982,False
ST-05,EASTGATE CENTER,NORTH,2026-04-22,67.0,2038.89,27.87,8.867299609,686,False
ST-13,HIGHLAND COURT,WEST,2026-03-19,53.0,5207.78,102.07,26.049253,731,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-16,31.0,7030.4,227.76,4.931020735,682,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-16,60.0,10377.16,178.59,28.29530655,704,True
ST-02,HARBOR POINT,NORTH,2026-03-25,54.0,3899.15,65.92,2.197399568,659,False
ST-05,EASTGATE CENTER,NORTH,2026-04-27,57.0,5007.58,84.5,38.99037334,541,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-19,81.0,1248.74,16.14,30.55123259,604,False
ST-11,WILLOW CREEK,SOUTH,2026-05-09,61.0,6670.09,102.22,1.297389594,665,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-04,68.0,9294.0,126.54,37.0276575,413,True
ST-18,ASHBROOK PLAZA,WEST,2026-03-25,47.0,3025.33,70.48,26.72444308,622,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-29,76.0,6757.01,91.35,2.033338478,511,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-08,46.0,4207.0,82.46,3.373464933,681,True
ST-14,GOLDEN VALLEY,WEST,2026-05-06,52.0,3747.54,78.24,6.47334325,545,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-24,62.0,3646.08,53.95,39.90949415,654,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-03,57.0,4494.56,74.79,35.43581038,592,False
ST-06,CEDAR CROSSING,NORTH,2026-04-18,43.0,9093.86,210.96,6.278617246,812,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-12,79.0,4801.61,63.78,10.49842064,858,False
ST-05,EASTGATE CENTER,NORTH,2026-06-04,43.0,7962.28,202.2,32.82943146,883,False
ST-04,SILVERLINE MALL,NORTH,2026-03-15,88.0,3800.86,43.56,10.69330858,535,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-16,69.0,8810.9,134.71,38.6311355,569,True
ST-08,PALM TERRACE,SOUTH,2026-04-30,58.0,3097.96,52.0,3.533632796,533,False
ST-15,PINECREST MALL,WEST,2026-05-09,74.0,4114.9,55.33,35.43239833,638,False
ST-17,SUMMIT CORNER,WEST,2026-05-21,56.0,5967.0,116.46,38.65709346,638,False
ST-08,PALM TERRACE,SOUTH,2026-04-29,55.0,3152.0,55.45,9.538527955,567,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-11,68.0,6910.64,103.6,38.97896268,705,False
ST-02,HARBOR POINT,NORTH,2026-05-09,65.0,8053.06,131.3,26.58318838,706,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-25,74.0,3510.73,42.73,21.69489153,756,False
ST-15,PINECREST MALL,WEST,2026-03-24,53.0,3067.78,58.34,38.62515189,535,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-17,75.0,5834.91,82.57,34.49913468,285,False
ST-04,SILVERLINE MALL,NORTH,2026-05-05,59.0,2848.34,52.42,14.55387124,752,False
ST-17,SUMMIT CORNER,WEST,2026-05-25,43.0,8789.57,201.6,5.881098072,530,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-19,55.0,14314.11,285.99,8.102648116,800,False
ST-06,CEDAR CROSSING,NORTH,2026-05-05,74.0,5391.42,77.11,5.823905531,241,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-26,69.0,7538.0,103.68,30.55750913,620,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-18,46.0,5989.26,127.76,13.59444383,545,True
ST-16,REDWOOD STATION,WEST,2026-05-14,65.0,7245.18,122.16,38.57002678,612,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-11,79.0,3745.12,43.59,0.0,670,True
ST-14,GOLDEN VALLEY,WEST,2026-03-20,48.0,3554.13,72.22,32.03796376,587,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-22,69.0,3502.02,52.13,36.82504013,463,False
ST-06,CEDAR CROSSING,NORTH,2026-05-11,63.0,7011.49,107.82,8.318882792,675,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-23,72.0,7996.25,116.89,10.82139764,657,True
ST-04,SILVERLINE MALL,NORTH,2026-05-26,54.0,2974.88,56.58,24.94115017,980,True
ST-16,REDWOOD STATION,WEST,2026-03-25,54.0,5132.51,98.1,36.83924537,714,False
ST-04,SILVERLINE MALL,NORTH,2026-05-10,45.0,2363.08,55.5,15.0223857,507,False
ST-05,EASTGATE CENTER,NORTH,2026-11-05,67.0,2856.11,42.2,22.82890772,418,False
ST-06,CEDAR CROSSING,NORTH,2026-03-24,58.0,4970.34,134.21,24.51493956,1083,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-07,60.0,4278.26,67.69,7.958268464,368,False
ST-11,WILLOW CREEK,SOUTH,2026-03-12,47.0,4665.13,99.27,22.470538,608,False
ST-15,PINECREST MALL,WEST,2026-04-15,66.0,4837.67,73.06,14.24800245,739,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-22,69.0,8532.27,127.23,22.36586964,444,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-22,62.0,3162.77,49.7,39.11332043,673,True
ST-02,HARBOR POINT,NORTH,2026-03-04,28.0,12008.83,423.64,12.11858515,492,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-19,63.0,6541.68,110.42,29.02529161,492,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-20,60.0,9093.5,148.32,23.32527255,723,False
ST-13,HIGHLAND COURT,WEST,2026-03-13,58.0,6504.88,107.74,39.60627975,408,False
ST-08,PALM TERRACE,SOUTH,2026-05-06,54.0,2437.74,46.98,17.244502,364,False
ST-17,SUMMIT CORNER,WEST,2026-03-17,72.0,5720.1,73.22,8.612545034,281,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-07,75.0,10542.64,151.3,15.99276733,414,False
ST-02,HARBOR POINT,NORTH,2026-05-03,58.0,7358.86,138.8,6.917092311,931,False
ST-13,HIGHLAND COURT,WEST,2026-03-20,49.0,5395.8,111.1,8.214287308,518,False
ST-16,REDWOOD STATION,WEST,2026-04-25,60.0,2786.15,51.05,4.471361275,516,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-09,62.0,5561.65,87.58,1.404216969,368,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-10,32.0,3748.86,127.68,26.44842316,449,False
ST-08,PALM TERRACE,SOUTH,2026-05-13,46.0,2543.37,55.01,0.0,351,False
ST-16,REDWOOD STATION,WEST,2026-03-11,85.0,7603.81,81.58,0.0,553,False
ST-06,CEDAR CROSSING,NORTH,2026-04-07,59.0,4478.0,69.86,13.56560028,521,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-20,75.0,10575.6,154.88,19.05609142,758,False
ST-13,HIGHLAND COURT,WEST,2026-05-01,62.0,7395.73,127.13,27.28825182,621,False
ST-13,HIGHLAND COURT,WEST,2026-04-09,86.0,5043.15,64.11,39.83078493,658,True
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-21,54.0,5910.82,103.51,20.56143592,41562,False
ST-06,CEDAR CROSSING,NORTH,2026-05-02,58.0,4190.73,74.87,11.17462372,387,False
ST-08,PALM TERRACE,SOUTH,2026-03-04,57.0,5175.31,95.79,0.0,679,True
ST-14,GOLDEN VALLEY,WEST,2026-03-29,81.0,3244.46,38.37,5.722884696,470,True
ST-17,SUMMIT CORNER,WEST,2026-03-13,52.0,5741.27,107.24,0.0,450,False
ST-13,HIGHLAND COURT,WEST,2026-05-10,68.0,7920.33,121.44,7.298099912,685,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-10,47.0,5333.43,121.1,21.74708495,660,True
ST-02,HARBOR POINT,NORTH,2026-03-27,81.0,5372.0,67.78,31.06593744,482,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-21,45.0,5628.1,126.26,30.83156956,505,False
ST-13,HIGHLAND COURT,WEST,2026-03-02,81.0,3348.08,40.81,39.62022727,652,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-21,57.0,5219.3,95.29,22.43843662,705,False
ST-02,HARBOR POINT,NORTH,2026-03-30,53.0,9161.84,168.65,34.06888731,614,False
ST-08,PALM TERRACE,SOUTH,2026-03-27,67.0,3464.57,47.16,11.66537426,637,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-16,51.0,2404.73,48.06,26.42200332,581,True
ST-08,PALM TERRACE,SOUTH,2026-06-03,55.0,5000.68,95.93,20.74047175,479,True
ST-05,EASTGATE CENTER,NORTH,2026-03-10,60.0,2823.19,42.97,0.0,705,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-28,46.0,6853.87,144.06,5.959112967,726,False
ST-08,PALM TERRACE,SOUTH,2026-03-26,41.0,7333.0,170.31,39.82505846,744,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-13,31.0,3059.8,96.37,13.33519895,293,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-26,37.0,5073.14,124.73,25.65353898,672,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-16,57.0,6117.96,98.97,24.80597147,321,True
ST-18,ASHBROOK PLAZA,WEST,2026-05-23,61.0,2006.02,30.86,10.83807771,675,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-02-03,64.0,4702.0,76.65,31.7320814,611,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-06,60.0,5294.65,80.36,16.92638739,651,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-23,81.0,13959.26,172.87,1.978796563,661,False
ST-11,WILLOW CREEK,SOUTH,2026-03-14,24.0,4353.11,167.17,26.71362909,421,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-03,71.0,4613.02,69.56,9.357579435,703,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-14,75.0,14645.79,183.88,25.0660093,787,True
ST-16,REDWOOD STATION,WEST,2026-04-27,80.0,4687.11,57.13,11.98250258,809,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-23,73.0,4810.41,60.87,20.48167734,876,False
ST-15,PINECREST MALL,WEST,2026-03-18,47.0,2880.33,61.8,37.26213499,339,True
ST-17,SUMMIT CORNER,WEST,2026-04-16,50.0,4238.95,83.24,18.49137496,404,False
ST-05,EASTGATE CENTER,NORTH,2026-05-23,66.0,4947.21,77.29,19.16257458,507,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-13,66.0,11928.39,178.24,14.48467116,418,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-27,92.0,6678.0,70.85,19.17376242,603,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-28,62.0,2141.5,34.6,2.158929267,691,False
ST-17,SUMMIT CORNER,WEST,2026-03-15,64.0,4129.43,67.78,39.27081892,717,False
ST-04,SILVERLINE MALL,NORTH,2026-04-04,38.0,6335.75,157.58,16.86754219,542,True
ST-18,ASHBROOK PLAZA,WEST,2026-04-20,78.0,3583.76,41.57,21.92310151,768,False
ST-04,SILVERLINE MALL,NORTH,2026-04-13,59.0,3258.0,55.7,10.29218618,504,True
ST-02,HARBOR POINT,NORTH,2026-04-29,55.0,4442.23,78.72,37.76574588,754,False
ST-13,HIGHLAND COURT,WEST,2026-05-08,62.0,7501.43,119.67,32.47759515,709,True
ST-14,GOLDEN VALLEY,WEST,2026-04-13,80.0,2700.0,30.74,0.0,635,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-04,57.0,4164.09,77.67,10.49268709,514,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-20,60.0,3755.67,65.42,22.67751181,632,True
ST-17,SUMMIT CORNER,WEST,2026-03-31,76.0,4533.73,57.63,2.55092526,603,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-07,69.0,6521.05,93.35,36.91539031,579,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-24,85.0,3778.91,47.03,32.28798595,412,False
ST-13,HIGHLAND COURT,WEST,2026-05-26,65.0,5321.0,77.44,1.682495891,780,False
ST-06,CEDAR CROSSING,NORTH,2026-03-21,79.0,4574.84,52.47,5.317724131,646,False
ST-11,WILLOW CREEK,SOUTH,2026-05-11,61.0,6036.47,104.76,35.34523412,520,False
ST-08,PALM TERRACE,SOUTH,2026-03-24,83.0,4948.0,62.9,25.41202978,686,True
ST-05,EASTGATE CENTER,NORTH,2026-04-09,54.0,6607.34,111.6,35.23386123,989,True
ST-06,CEDAR CROSSING,NORTH,2026-05-01,66.0,4361.86,70.04,28.35064593,571,False
ST-04,SILVERLINE MALL,NORTH,2026-04-20,63.0,3490.0,54.24,1.601250512,740,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-20,55.0,3931.92,77.44,19.23641713,665,False
ST-08,PALM TERRACE,SOUTH,2026-04-24,49.0,3106.07,58.91,18.50105806,773,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-05,44.0,4004.65,93.4,7.100263297,502,False
ST-11,WILLOW CREEK,SOUTH,2026-03-03,50.0,4041.88,86.68,33.01183021,862,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-18,50.0,4247.43,85.13,14.8458655,441,False
ST-05,EASTGATE CENTER,NORTH,2026-04-17,65.0,5258.94,83.79,12.68994392,732,False
ST-11,WILLOW CREEK,SOUTH,2026-03-21,86.0,4287.0,52.99,8.493007378,531,False
ST-06,CEDAR CROSSING,NORTH,2026-05-27,52.0,6262.9,126.4,0.0,489,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-08,87.0,9286.99,109.66,13.17135992,655,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-12,56.0,6141.98,102.64,36.01400092,551,False
ST-14,GOLDEN VALLEY,WEST,2026-03-30,77.0,3224.89,46.0,24.75178243,547,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-05,63.0,4468.62,73.02,16.78634371,546,False
ST-13,HIGHLAND COURT,WEST,2026-04-17,56.0,5439.69,99.0,35.66527126,682,True
ST-06,CEDAR CROSSING,NORTH,2026-04-09,34.0,2694.35,82.58,7.814999892,490,False
ST-02,HARBOR POINT,NORTH,2026-05-04,63.0,5588.0,106.98,20.66298019,856,False
ST-11,WILLOW CREEK,SOUTH,2026-05-01,69.0,8036.0,107.72,30.11795937,848,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-13,47.0,2761.25,62.01,33.50437906,823,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-25,39.0,9551.33,231.93,0.7821099814,665,False
ST-08,PALM TERRACE,SOUTH,2026-04-25,68.0,5100.36,70.07,17.36345881,497,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-30,48.0,4977.25,104.58,21.06383055,600,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-17,61.0,2635.98,45.62,26.45626468,428,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-18,102.0,10921.56,104.37,20.95011795,672,True
ST-02,HARBOR POINT,NORTH,2026-07-04,64.0,4639.0,65.45,37.1067361,303,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-09,53.0,2814.28,52.21,12.23661524,674,False
ST-11,WILLOW CREEK,SOUTH,2026-03-28,81.0,3522.29,41.47,11.70572488,541,False
ST-11,WILLOW CREEK,SOUTH,2026-05-20,50.0,7190.0,157.96,3.034308311,628,True
ST-18,ASHBROOK PLAZA,WEST,2026-05-05,50.0,2216.2,47.94,18.79665906,203,True
ST-03,MAPLE JUNCTION,NORTH,2026-03-11,52.0,7814.63,139.54,28.59697212,482,True
ST-13,HIGHLAND COURT,WEST,2026-04-29,74.0,3809.09,56.48,31.76868547,752,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-03,77.0,13418.45,184.1,8.571998045,811,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-27,48.0,2597.42,50.76,8.123435162,757,False
ST-16,REDWOOD STATION,WEST,2026-03-02,40.0,8317.84,205.08,11.26695652,695,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-06,40.0,7693.74,210.49,35.34615517,726,True
ST-03,MAPLE JUNCTION,NORTH,2026-03-01,73.0,6461.2,83.38,39.16972958,189,True
ST-04,SILVERLINE MALL,NORTH,2026-04-01,53.0,4511.55,87.9,30.67446081,547,False
ST-06,CEDAR CROSSING,NORTH,2026-04-16,58.0,5509.97,95.38,26.73687665,165,False
ST-16,REDWOOD STATION,WEST,2026-05-17,25.0,10405.86,433.26,23.17975649,945,False
ST-16,REDWOOD STATION,WEST,2026-03-07,62.0,7683.4,123.67,9.403426544,613,False
ST-15,PINECREST MALL,WEST,2026-05-16,42.0,4205.16,109.28,22.68449948,799,False
ST-06,CEDAR CROSSING,NORTH,2026-07-05,60.0,2808.2,46.67,25.49610842,667,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-19,58.0,10387.38,177.74,13.66692238,540,False
ST-06,CEDAR CROSSING,NORTH,2026-03-27,49.0,3362.59,68.75,14.48694703,290,True
ST-02,HARBOR POINT,NORTH,2026-05-07,34.0,4334.08,121.64,19.77039107,653,False
ST-14,GOLDEN VALLEY,WEST,2026-05-13,53.0,3534.89,62.36,4.210058043,405,False
ST-14,GOLDEN VALLEY,WEST,2026-03-26,44.0,7008.84,153.68,10.75033338,409,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-17,66.0,5267.28,72.71,6.985658837,623,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-22,50.0,5659.8,119.12,23.18002599,469,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-12,58.0,2342.76,40.21,18.60261747,541,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-07,66.0,5413.46,79.7,23.84694603,669,False
ST-08,PALM TERRACE,SOUTH,2026-03-29,23.0,3781.98,171.58,14.75157638,705,False
ST-15,PINECREST MALL,WEST,2026-05-04,69.0,2013.0,31.93,31.68982581,589,True
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-30,59.5,4789.85,5094.41,29.47782665,560,False
ST-16,REDWOOD STATION,WEST,2026-03-08,88.0,8307.42,99.2,30.15501325,546,False
ST-11,WILLOW CREEK,SOUTH,2026-04-29,45.0,7802.41,184.57,27.40657372,782,True
ST-17,SUMMIT CORNER,WEST,2026-05-27,33.0,6784.34,205.33,32.92402119,829,False
ST-04,SILVERLINE MALL,NORTH,2026-03-14,67.0,1985.74,28.43,3.457896531,654,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-17,77.0,4306.56,55.45,22.05766209,355,False
ST-15,PINECREST MALL,WEST,2026-05-05,74.0,6967.7,92.65,19.45303523,731,False
ST-03,MAPLE JUNCTION,NORTH,2026-04-15,60.0,6559.82,102.53,34.25984004,600,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-27,71.0,6298.53,80.55,8.071284429,613,False
ST-17,SUMMIT CORNER,WEST,2026-01-03,52.0,5286.52,109.22,39.546091,449,False
ST-05,EASTGATE CENTER,NORTH,2026-05-17,54.0,4558.82,90.91,33.06668886,504,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-21,44.0,3146.54,67.11,5.29707157,517,True
ST-03,MAPLE JUNCTION,NORTH,2026-04-19,47.0,7039.39,153.66,37.42734558,808,True
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-07,41.0,12183.51,274.8,1.637878411,636,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-30,45.0,3945.42,80.6,0.7278374284,580,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-25,68.0,8099.15,120.27,21.3818226,835,True
ST-06,CEDAR CROSSING,NORTH,2026-03-20,63.0,7077.5,110.37,25.39360876,587,False
ST-16,REDWOOD STATION,WEST,2026-05-25,77.0,4721.0,62.93,17.62049911,669,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-08,52.0,3043.52,60.68,11.88133937,562,True
ST-08,PALM TERRACE,SOUTH,2026-04-27,55.0,4515.71,76.73,24.57324699,615,False
ST-17,SUMMIT CORNER,WEST,2026-05-11,40.0,8776.12,198.18,23.91385884,650,False
ST-08,PALM TERRACE,SOUTH,2026-03-10,50.0,5654.57,122.91,37.96361965,606,False
ST-17,SUMMIT CORNER,WEST,2026-03-02,44.0,6072.82,145.74,36.10243862,567,False
ST-14,GOLDEN VALLEY,WEST,2026-04-18,45.0,9575.94,224.48,15.45385741,559,True
ST-13,HIGHLAND COURT,WEST,2026-05-18,37.0,7355.61,201.97,1.935430087,831,True
ST-16,REDWOOD STATION,WEST,2026-03-01,77.0,9884.36,119.81,1.597482425,540,True
ST-15,PINECREST MALL,WEST,2026-10-04,47.0,6484.73,137.69,2.937141132,552,True
ST-17,SUMMIT CORNER,WEST,2026-04-09,64.0,5678.25,82.48,39.17156522,471,False
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-20,72.0,7874.74,105.24,0.1487770027,655,True
ST-02,HARBOR POINT,NORTH,2026-05-10,75.0,9413.03,119.13,19.66441337,400,False
ST-11,WILLOW CREEK,SOUTH,2026-04-26,29.0,4515.15,168.12,39.64121899,657,False
ST-14,GOLDEN VALLEY,WEST,2026-03-17,81.0,3258.0,41.35,37.13961779,633,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-12,72.0,4152.91,54.92,34.19639341,550,False
ST-16,REDWOOD STATION,WEST,2026-03-24,84.0,7482.53,93.25,8.64742064,809,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-07,67.0,3788.35,53.93,39.38571454,809,False
ST-02,HARBOR POINT,NORTH,2026-05-02,69.0,4278.8,67.0,33.16350333,714,True
ST-17,SUMMIT CORNER,WEST,2026-04-20,78.0,5190.38,61.36,22.69142506,589,True
ST-06,CEDAR CROSSING,NORTH,2026-04-29,42.0,5344.68,116.54,38.08770146,488,False
ST-13,HIGHLAND COURT,WEST,2026-04-25,68.0,2759.31,43.53,35.91919609,822,False
ST-14,GOLDEN VALLEY,WEST,2026-05-20,75.0,6468.15,88.33,24.25877278,336,True
ST-16,REDWOOD STATION,WEST,2026-03-09,31.0,4108.84,120.56,34.95841199,634,True
ST-02,HARBOR POINT,NORTH,2026-03-14,36.0,5949.76,168.79,26.33923074,446,False
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-16,76.0,3412.0,42.56,10.02805717,595,False
ST-16,REDWOOD STATION,WEST,2026-05-28,55.0,12644.5,246.77,33.52596847,269,False
ST-13,HIGHLAND COURT,WEST,2026-03-05,31.0,2799.4,83.48,28.22540456,599,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-23,72.0,8442.51,110.15,15.08823932,663,False
ST-02,HARBOR POINT,NORTH,2026-05-01,68.0,4464.54,64.6,4.777937437,576,False
ST-05,EASTGATE CENTER,NORTH,2026-04-13,63.0,5859.4,86.0,28.87158965,382,False
ST-18,ASHBROOK PLAZA,WEST,2026-04-17,62.0,1669.85,28.0,9.889692961,813,False
ST-03,MAPLE JUNCTION,NORTH,2026-03-28,59.0,6411.91,105.73,35.1587549,561,False
ST-18,ASHBROOK PLAZA,WEST,2026-03-07,91.0,2840.0,34.17,22.80193177,541,False
ST-13,HIGHLAND COURT,WEST,2026-04-12,55.0,3097.93,59.0,28.45442178,634,False
ST-16,REDWOOD STATION,WEST,2026-05-16,41.0,6389.46,161.84,6.457684233,604,False
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-09,39.0,4960.7,134.39,3.309199997,451,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-25,41.0,7229.0,189.46,12.19492703,662,False
ST-17,SUMMIT CORNER,WEST,2026-03-19,70.0,3357.98,47.72,31.45669262,598,False
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-10,54.0,9713.0,178.98,21.78708511,384,True
ST-06,CEDAR CROSSING,NORTH,2026-03-03,21.0,9517.33,462.56,21.80714571,609,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-13,54.0,3027.54,58.88,7.602435464,478,False
ST-15,PINECREST MALL,WEST,2026-05-07,74.0,2475.85,35.93,17.16649499,622,False
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-26,44.0,4284.89,89.72,31.2682748,837,False
ST-16,REDWOOD STATION,WEST,2026-05-04,47.0,4463.61,88.1,8.162580643,426,True
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-10,55.0,6528.37,123.72,16.26958876,385,True
ST-18,ASHBROOK PLAZA,WEST,2026-03-02,75.0,2581.4,36.0,20.49233849,711,True
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-23,62.0,11472.51,12458.1,12.40480081,644,False
ST-04,SILVERLINE MALL,NORTH,2026-05-15,62.0,4962.33,86.15,26.02053609,648,False
ST-16,REDWOOD STATION,WEST,2026-04-12,57.0,3762.59,64.13,27.91481368,600,False
ST-03,MAPLE JUNCTION,NORTH,2026-05-22,67.0,10809.64,174.0,27.66216588,767,False
ST-15,PINECREST MALL,WEST,2026-05-01,58.0,3949.6,64.64,7.838715931,627,False
ST-02,HARBOR POINT,NORTH,2026-04-30,34.0,5725.92,181.33,20.88565789,990,True
ST-06,CEDAR CROSSING,NORTH,2026-03-23,31.0,2852.28,84.09,23.99471379,634,False
ST-08,PALM TERRACE,SOUTH,2026-11-03,39.0,9719.36,253.11,19.86556092,893,False
ST-18,ASHBROOK PLAZA,WEST,2026-05-21,66.0,2184.76,34.16,7.669706942,608,False
